case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
PF-PERMITAPPLICATION-001624,Completeness Accepted,2023-07-26T12:47:00Z,wf_form_submission,WF-0000021126,USR-063,"[""PF-PERMITAPPLICATION-001624"",""PF-CONDITION-000124"",""PF-DOCUMENT-000124""]"
PF-PERMITAPPLICATION-001641,Submission Withdrawn,2023-07-26T15:03:00Z,wf_activity_history,WF-0000021130,USR-090,"[""PF-PERMITAPPLICATION-001641"",""PF-REVIEW-000141"",""PF-VIOLATION-000141""]"
PF-PERMITAPPLICATION-001643,Application Submitted,2023-07-26T15:04:00Z,wf_external_task,WF-0000021131,USR-123,"[""PF-PERMITAPPLICATION-001643"",""PF-DOCUMENT-000143"",""PF-INSPECTION-000143""]"
PF-PERMITAPPLICATION-001561,Permit Revoked,2023-07-26T15:16:00Z,wf_activity_history,WF-0000021137,USR-040,"[""PF-PERMITAPPLICATION-001561"",""PF-CONDITION-000061"",""PF-DOCUMENT-000061""]"
PF-PERMITAPPLICATION-001649,Applicant Identity Verified,2023-07-26T15:22:00Z,wf_task_history,WF-0000021134,USR-095,"[""PF-PERMITAPPLICATION-001649"",""PF-PARCEL-001649"",""PF-PAYMENT-000149""]"
PF-PERMITAPPLICATION-001613,Heritage Approved,2023-07-26T15:42:00Z,wf_external_task,WF-0000021139,USR-009,"[""PF-PERMITAPPLICATION-001613"",""PF-PLANREVISION-000113"",""PF-CONTRACTOR-000113""]"
PF-PERMITAPPLICATION-001629,Additional Information Requested,2023-07-26T16:05:00Z,wf_task_history,WF-0000021140,USR-019,"[""PF-PERMITAPPLICATION-001629"",""PF-INSPECTION-000129"",""PF-PROPERTY-001629""]"
PF-PERMITAPPLICATION-001525,Application Reopened,2023-07-26T16:52:00Z,wf_task_history,WF-0000021143,USR-024,"[""PF-PERMITAPPLICATION-001525"",""PF-AGENCY-000025"",""PF-CONDITION-000025""]"
PF-PERMITAPPLICATION-001642,Submission Withdrawn,2023-07-26T18:04:00Z,wf_activity_history,WF-0000021150,USR-107,"[""PF-PERMITAPPLICATION-001642"",""PF-REVIEW-000142"",""PF-VIOLATION-000142""]"
PF-PERMITAPPLICATION-001640,Application Reopened,2023-07-26T18:18:00Z,wf_task_history,WF-0000021149,USR-074,"[""PF-PERMITAPPLICATION-001640"",""PF-AGENCY-000140"",""PF-CONDITION-000140""]"
PF-PERMITAPPLICATION-001610,Environmental Review Started,2023-07-26T18:56:00Z,wf_task_history,WF-0000021156,USR-087,"[""PF-PERMITAPPLICATION-001610"",""PF-REVIEW-000110"",""PF-VIOLATION-000110""]"
PF-PERMITAPPLICATION-001645,Application Submitted,2023-07-26T21:06:00Z,wf_external_task,WF-0000021161,USR-030,"[""PF-PERMITAPPLICATION-001645"",""PF-DOCUMENT-000145"",""PF-INSPECTION-000145""]"
PF-PERMITAPPLICATION-001647,Application Drafted,2023-07-26T21:07:00Z,wf_form_submission,WF-0000021162,USR-063,"[""PF-PERMITAPPLICATION-001647"",""PF-PLANREVISION-000147"",""PF-CONTRACTOR-000147""]"
PF-PERMITAPPLICATION-001619,Zoning Denied,2023-07-26T21:46:00Z,wf_message_delivery,WF-0000021166,USR-109,"[""PF-PERMITAPPLICATION-001619"",""PF-PARCEL-001619"",""PF-PAYMENT-000119""]"
PF-PERMITAPPLICATION-001644,Submission Withdrawn,2023-07-27T00:06:00Z,wf_activity_history,WF-0000021173,USR-014,"[""PF-PERMITAPPLICATION-001644"",""PF-REVIEW-000144"",""PF-VIOLATION-000144""]"
PF-PERMITAPPLICATION-001646,Application Submitted,2023-07-27T00:07:00Z,wf_external_task,WF-0000021174,USR-047,"[""PF-PERMITAPPLICATION-001646"",""PF-DOCUMENT-000146"",""PF-INSPECTION-000146""]"
PF-PERMITAPPLICATION-001650,Parcel Linked,2023-07-27T00:09:00Z,wf_message_delivery,WF-0000021176,USR-113,"[""PF-PERMITAPPLICATION-001650"",""PF-PROPERTY-001650"",""PF-PERMIT-000150""]"
PF-PERMITAPPLICATION-001652,Applicant Identity Verified,2023-07-27T00:25:00Z,wf_task_history,WF-0000021177,USR-019,"[""PF-PERMITAPPLICATION-001652"",""PF-PARCEL-001652"",""PF-PAYMENT-000152""]"
PF-PERMITAPPLICATION-001637,Fee Paid,2023-07-27T03:03:00Z,wf_external_task,WF-0000021182,USR-026,"[""PF-PERMITAPPLICATION-001637"",""PF-PERMIT-000137"",""PF-APPLICANT-001637""]"
PF-PERMITAPPLICATION-001649,Application Drafted,2023-07-27T03:09:00Z,wf_form_submission,WF-0000021187,USR-097,"[""PF-PERMITAPPLICATION-001649"",""PF-PLANREVISION-000149"",""PF-CONTRACTOR-000149""]"
PF-PERMITAPPLICATION-001651,Parcel Linked,2023-07-27T03:10:00Z,wf_message_delivery,WF-0000021188,USR-003,"[""PF-PERMITAPPLICATION-001651"",""PF-PROPERTY-001651"",""PF-PERMIT-000151""]"
PF-PERMITAPPLICATION-001655,Pre-Application Opened,2023-07-27T03:12:00Z,wf_activity_history,WF-0000021190,USR-069,"[""PF-PERMITAPPLICATION-001655"",""PF-APPLICANT-001655"",""PF-FEEINVOICE-000155""]"
PF-PERMITAPPLICATION-001569,Permit Amended,2023-07-27T03:22:00Z,wf_form_submission,WF-0000021192,USR-047,"[""PF-PERMITAPPLICATION-001569"",""PF-INSPECTION-000069"",""PF-PROPERTY-001569""]"
PF-PERMITAPPLICATION-001653,Applicant Identity Verified,2023-07-27T03:26:00Z,wf_task_history,WF-0000021189,USR-036,"[""PF-PERMITAPPLICATION-001653"",""PF-PARCEL-001653"",""PF-PAYMENT-000153""]"
PF-PERMITAPPLICATION-001636,Completeness Review Started,2023-07-27T06:03:00Z,wf_activity_history,WF-0000021194,USR-010,"[""PF-PERMITAPPLICATION-001636"",""PF-CONTRACTOR-000136"",""PF-PARCEL-001636""]"
PF-PERMITAPPLICATION-001648,Application Submitted,2023-07-27T06:09:00Z,wf_external_task,WF-0000021198,USR-081,"[""PF-PERMITAPPLICATION-001648"",""PF-DOCUMENT-000148"",""PF-INSPECTION-000148""]"
PF-PERMITAPPLICATION-001656,Pre-Application Opened,2023-07-27T06:13:00Z,wf_activity_history,WF-0000021202,USR-086,"[""PF-PERMITAPPLICATION-001656"",""PF-APPLICANT-001656"",""PF-FEEINVOICE-000156""]"
PF-PERMITAPPLICATION-001560,Inspection Requested,2023-07-27T06:18:00Z,wf_form_submission,WF-0000021203,USR-026,"[""PF-PERMITAPPLICATION-001560"",""PF-APPLICANT-001560"",""PF-FEEINVOICE-000060""]"
PF-PERMITAPPLICATION-001654,Applicant Identity Verified,2023-07-27T06:27:00Z,wf_task_history,WF-0000021201,USR-053,"[""PF-PERMITAPPLICATION-001654"",""PF-PARCEL-001654"",""PF-PAYMENT-000154""]"
PF-PERMITAPPLICATION-001530,Completeness Rejected,2023-07-27T07:00:00Z,wf_external_task,WF-0000021204,USR-117,"[""PF-PERMITAPPLICATION-001530"",""PF-OBJECTION-000030"",""PF-REVIEW-000030""]"
PF-PERMITAPPLICATION-001530,Inspection Failed,2023-07-27T08:14:00Z,wf_message_delivery,WF-0000021206,USR-028,"[""PF-PERMITAPPLICATION-001530"",""PF-DOCUMENT-000030"",""PF-INSPECTION-000030""]"
PF-PERMITAPPLICATION-001643,Fee Calculated,2023-07-27T09:07:00Z,wf_message_delivery,WF-0000021210,USR-126,"[""PF-PERMITAPPLICATION-001643"",""PF-FEEINVOICE-000143"",""PF-OBJECTION-000143""]"
PF-PERMITAPPLICATION-001647,Submission Withdrawn,2023-07-27T09:09:00Z,wf_activity_history,WF-0000021211,USR-065,"[""PF-PERMITAPPLICATION-001647"",""PF-REVIEW-000147"",""PF-VIOLATION-000147""]"
PF-PERMITAPPLICATION-001657,Pre-Application Opened,2023-07-27T09:14:00Z,wf_activity_history,WF-0000021216,USR-103,"[""PF-PERMITAPPLICATION-001657"",""PF-APPLICANT-001657"",""PF-FEEINVOICE-000157""]"
PF-PERMITAPPLICATION-001635,Additional Information Requested,2023-07-27T09:18:00Z,wf_task_history,WF-0000021208,USR-121,"[""PF-PERMITAPPLICATION-001635"",""PF-INSPECTION-000135"",""PF-PROPERTY-001635""]"
PF-PERMITAPPLICATION-001579,Structural Review Failed,2023-07-27T09:28:00Z,wf_external_task,WF-0000021217,USR-086,"[""PF-PERMITAPPLICATION-001579"",""PF-FEEINVOICE-000079"",""PF-OBJECTION-000079""]"
PF-PERMITAPPLICATION-001609,Public Notice Published,2023-07-27T09:43:00Z,wf_external_task,WF-0000021218,USR-073,"[""PF-PERMITAPPLICATION-001609"",""PF-PAYMENT-000109"",""PF-APPEAL-000109""]"
PF-PERMITAPPLICATION-001642,Fee Invoice Issued,2023-07-27T12:07:00Z,wf_form_submission,WF-0000021220,USR-110,"[""PF-PERMITAPPLICATION-001642"",""PF-PAYMENT-000142"",""PF-APPEAL-000142""]"
PF-PERMITAPPLICATION-001646,Application Reopened,2023-07-27T12:24:00Z,wf_task_history,WF-0000021221,USR-049,"[""PF-PERMITAPPLICATION-001646"",""PF-AGENCY-000146"",""PF-CONDITION-000146""]"
PF-PERMITAPPLICATION-001598,Hearing Held,2023-07-27T12:38:00Z,wf_activity_history,WF-0000021229,USR-019,"[""PF-PERMITAPPLICATION-001598"",""PF-OBJECTION-000098"",""PF-REVIEW-000098""]"
PF-PERMITAPPLICATION-001641,Fee Paid,2023-07-27T15:07:00Z,wf_external_task,WF-0000021233,USR-094,"[""PF-PERMITAPPLICATION-001641"",""PF-PERMIT-000141"",""PF-APPLICANT-001641""]"
PF-PERMITAPPLICATION-001645,Fee Calculated,2023-07-27T15:09:00Z,wf_message_delivery,WF-0000021234,USR-033,"[""PF-PERMITAPPLICATION-001645"",""PF-FEEINVOICE-000145"",""PF-OBJECTION-000145""]"
PF-PERMITAPPLICATION-001651,Application Submitted,2023-07-27T15:12:00Z,wf_external_task,WF-0000021236,USR-005,"[""PF-PERMITAPPLICATION-001651"",""PF-DOCUMENT-000151"",""PF-INSPECTION-000151""]"
PF-PERMITAPPLICATION-001653,Application Drafted,2023-07-27T15:13:00Z,wf_form_submission,WF-0000021237,USR-038,"[""PF-PERMITAPPLICATION-001653"",""PF-PLANREVISION-000153"",""PF-CONTRACTOR-000153""]"
PF-PERMITAPPLICATION-001655,Parcel Linked,2023-07-27T15:14:00Z,wf_message_delivery,WF-0000021238,USR-071,"[""PF-PERMITAPPLICATION-001655"",""PF-PROPERTY-001655"",""PF-PERMIT-000155""]"
PF-PERMITAPPLICATION-001617,Environmental Review Started,2023-07-27T16:03:00Z,wf_task_history,WF-0000021242,USR-079,"[""PF-PERMITAPPLICATION-001617"",""PF-REVIEW-000117"",""PF-VIOLATION-000117""]"
PF-PERMITAPPLICATION-001640,Completeness Review Started,2023-07-27T18:07:00Z,wf_activity_history,WF-0000021244,USR-078,"[""PF-PERMITAPPLICATION-001640"",""PF-CONTRACTOR-000140"",""PF-PARCEL-001640""]"
PF-PERMITAPPLICATION-001644,Fee Invoice Issued,2023-07-27T18:09:00Z,wf_form_submission,WF-0000021245,USR-017,"[""PF-PERMITAPPLICATION-001644"",""PF-PAYMENT-000144"",""PF-APPEAL-000144""]"
PF-PERMITAPPLICATION-001650,Submission Withdrawn,2023-07-27T18:12:00Z,wf_activity_history,WF-0000021247,USR-116,"[""PF-PERMITAPPLICATION-001650"",""PF-REVIEW-000150"",""PF-VIOLATION-000150""]"
PF-PERMITAPPLICATION-001652,Application Submitted,2023-07-27T18:13:00Z,wf_external_task,WF-0000021248,USR-022,"[""PF-PERMITAPPLICATION-001652"",""PF-DOCUMENT-000152"",""PF-INSPECTION-000152""]"
PF-PERMITAPPLICATION-001654,Application Drafted,2023-07-27T18:14:00Z,wf_form_submission,WF-0000021249,USR-055,"[""PF-PERMITAPPLICATION-001654"",""PF-PLANREVISION-000154"",""PF-CONTRACTOR-000154""]"
PF-PERMITAPPLICATION-001656,Parcel Linked,2023-07-27T18:15:00Z,wf_message_delivery,WF-0000021250,USR-088,"[""PF-PERMITAPPLICATION-001656"",""PF-PROPERTY-001656"",""PF-PERMIT-000156""]"
PF-PERMITAPPLICATION-001648,Application Reopened,2023-07-27T18:26:00Z,wf_task_history,WF-0000021246,USR-083,"[""PF-PERMITAPPLICATION-001648"",""PF-AGENCY-000148"",""PF-CONDITION-000148""]"
PF-PERMITAPPLICATION-001658,Applicant Identity Verified,2023-07-27T18:31:00Z,wf_task_history,WF-0000021251,USR-121,"[""PF-PERMITAPPLICATION-001658"",""PF-PARCEL-001658"",""PF-PAYMENT-000158""]"
PF-PERMITAPPLICATION-001657,Parcel Linked,2023-07-27T21:16:00Z,wf_message_delivery,WF-0000021263,USR-105,"[""PF-PERMITAPPLICATION-001657"",""PF-PROPERTY-001657"",""PF-PERMIT-000157""]"
PF-PERMITAPPLICATION-001639,Additional Information Requested,2023-07-27T21:22:00Z,wf_task_history,WF-0000021256,USR-062,"[""PF-PERMITAPPLICATION-001639"",""PF-INSPECTION-000139"",""PF-PROPERTY-001639""]"
PF-PERMITAPPLICATION-001659,Applicant Identity Verified,2023-07-27T21:32:00Z,wf_task_history,WF-0000021264,USR-011,"[""PF-PERMITAPPLICATION-001659"",""PF-PARCEL-001659"",""PF-PAYMENT-000159""]"
PF-PERMITAPPLICATION-001599,Plan Revision Requested,2023-07-27T21:55:00Z,wf_task_history,WF-0000021268,USR-037,"[""PF-PERMITAPPLICATION-001599"",""PF-APPEAL-000099"",""PF-AGENCY-000099""]"
PF-PERMITAPPLICATION-001535,Application Reopened,2023-07-27T22:52:00Z,wf_task_history,WF-0000021271,USR-067,"[""PF-PERMITAPPLICATION-001535"",""PF-AGENCY-000035"",""PF-CONDITION-000035""]"
PF-PERMITAPPLICATION-001548,Completion Certificate Issued,2023-07-28T00:15:00Z,wf_message_delivery,WF-0000021278,USR-085,"[""PF-PERMITAPPLICATION-001548"",""PF-PERMIT-000048"",""PF-APPLICANT-001548""]"
PF-PERMITAPPLICATION-001660,Applicant Identity Verified,2023-07-28T00:33:00Z,wf_task_history,WF-0000021282,USR-028,"[""PF-PERMITAPPLICATION-001660"",""PF-PARCEL-001660"",""PF-PAYMENT-000160""]"
PF-PERMITAPPLICATION-001592,Fire Safety Passed,2023-07-28T00:37:00Z,wf_activity_history,WF-0000021284,USR-049,"[""PF-PERMITAPPLICATION-001592"",""PF-PLANREVISION-000092"",""PF-CONTRACTOR-000092""]"
PF-PERMITAPPLICATION-001661,Applicant Identity Verified,2023-07-28T03:34:00Z,wf_task_history,WF-0000021292,USR-045,"[""PF-PERMITAPPLICATION-001661"",""PF-PARCEL-001661"",""PF-PAYMENT-000161""]"
PF-PERMITAPPLICATION-001591,Fire Safety Failed,2023-07-28T03:52:00Z,wf_task_history,WF-0000021296,USR-033,"[""PF-PERMITAPPLICATION-001591"",""PF-DOCUMENT-000091"",""PF-INSPECTION-000091""]"
PF-PERMITAPPLICATION-001652,Application Reopened,2023-07-28T06:30:00Z,wf_task_history,WF-0000021302,USR-024,"[""PF-PERMITAPPLICATION-001652"",""PF-AGENCY-000152"",""PF-CONDITION-000152""]"
PF-PERMITAPPLICATION-001572,Contractor Registered,2023-07-28T06:43:00Z,wf_task_history,WF-0000021309,USR-101,"[""PF-PERMITAPPLICATION-001572"",""PF-OBJECTION-000072"",""PF-REVIEW-000072""]"
PF-PERMITAPPLICATION-001647,Fee Paid,2023-07-28T09:13:00Z,wf_external_task,WF-0000021312,USR-069,"[""PF-PERMITAPPLICATION-001647"",""PF-PERMIT-000147"",""PF-APPLICANT-001647""]"
PF-PERMITAPPLICATION-001651,Fee Calculated,2023-07-28T09:15:00Z,wf_message_delivery,WF-0000021313,USR-008,"[""PF-PERMITAPPLICATION-001651"",""PF-FEEINVOICE-000151"",""PF-OBJECTION-000151""]"
PF-PERMITAPPLICATION-001547,Appeal Hearing Held,2023-07-28T09:16:00Z,wf_external_task,WF-0000021314,USR-070,"[""PF-PERMITAPPLICATION-001547"",""PF-INSPECTION-000047"",""PF-PROPERTY-001547""]"
PF-PERMITAPPLICATION-001655,Submission Withdrawn,2023-07-28T09:17:00Z,wf_activity_history,WF-0000021315,USR-074,"[""PF-PERMITAPPLICATION-001655"",""PF-REVIEW-000155"",""PF-VIOLATION-000155""]"
PF-PERMITAPPLICATION-001663,Applicant Identity Verified,2023-07-28T09:36:00Z,wf_task_history,WF-0000021319,USR-079,"[""PF-PERMITAPPLICATION-001663"",""PF-PARCEL-001663"",""PF-PAYMENT-000163""]"
PF-PERMITAPPLICATION-001605,Hearing Held,2023-07-28T09:45:00Z,wf_activity_history,WF-0000021321,USR-011,"[""PF-PERMITAPPLICATION-001605"",""PF-OBJECTION-000105"",""PF-REVIEW-000105""]"
PF-PERMITAPPLICATION-001646,Completeness Review Started,2023-07-28T12:13:00Z,wf_activity_history,WF-0000021324,USR-053,"[""PF-PERMITAPPLICATION-001646"",""PF-CONTRACTOR-000146"",""PF-PARCEL-001646""]"
PF-PERMITAPPLICATION-001650,Fee Invoice Issued,2023-07-28T12:15:00Z,wf_form_submission,WF-0000021326,USR-119,"[""PF-PERMITAPPLICATION-001650"",""PF-PAYMENT-000150"",""PF-APPEAL-000150""]"
PF-PERMITAPPLICATION-001624,Environmental Review Started,2023-07-28T12:17:00Z,wf_task_history,WF-0000021322,USR-071,"[""PF-PERMITAPPLICATION-001624"",""PF-REVIEW-000124"",""PF-VIOLATION-000124""]"
PF-PERMITAPPLICATION-001656,Submission Withdrawn,2023-07-28T12:18:00Z,wf_activity_history,WF-0000021328,USR-091,"[""PF-PERMITAPPLICATION-001656"",""PF-REVIEW-000156"",""PF-VIOLATION-000156""]"
PF-PERMITAPPLICATION-001658,Application Submitted,2023-07-28T12:19:00Z,wf_external_task,WF-0000021329,USR-124,"[""PF-PERMITAPPLICATION-001658"",""PF-DOCUMENT-000158"",""PF-INSPECTION-000158""]"
PF-PERMITAPPLICATION-001660,Application Drafted,2023-07-28T12:20:00Z,wf_form_submission,WF-0000021330,USR-030,"[""PF-PERMITAPPLICATION-001660"",""PF-PLANREVISION-000160"",""PF-CONTRACTOR-000160""]"
PF-PERMITAPPLICATION-001662,Parcel Linked,2023-07-28T12:21:00Z,wf_message_delivery,WF-0000021331,USR-063,"[""PF-PERMITAPPLICATION-001662"",""PF-PROPERTY-001662"",""PF-PERMIT-000162""]"
PF-PERMITAPPLICATION-001666,Pre-Application Opened,2023-07-28T12:23:00Z,wf_activity_history,WF-0000021333,USR-002,"[""PF-PERMITAPPLICATION-001666"",""PF-APPLICANT-001666"",""PF-FEEINVOICE-000166""]"
PF-PERMITAPPLICATION-001544,Appeal Dismissed,2023-07-28T12:30:00Z,wf_task_history,WF-0000021325,USR-021,"[""PF-PERMITAPPLICATION-001544"",""PF-CONDITION-000044"",""PF-DOCUMENT-000044""]"
PF-PERMITAPPLICATION-001654,Application Reopened,2023-07-28T12:32:00Z,wf_task_history,WF-0000021327,USR-058,"[""PF-PERMITAPPLICATION-001654"",""PF-AGENCY-000154"",""PF-CONDITION-000154""]"
PF-PERMITAPPLICATION-001664,Applicant Identity Verified,2023-07-28T12:37:00Z,wf_task_history,WF-0000021332,USR-096,"[""PF-PERMITAPPLICATION-001664"",""PF-PARCEL-001664"",""PF-PAYMENT-000164""]"
PF-PERMITAPPLICATION-001540,Application Reopened,2023-07-28T13:52:00Z,wf_task_history,WF-0000021337,USR-025,"[""PF-PERMITAPPLICATION-001540"",""PF-AGENCY-000040"",""PF-CONDITION-000040""]"
PF-PERMITAPPLICATION-001649,Fee Paid,2023-07-28T15:15:00Z,wf_external_task,WF-0000021344,USR-103,"[""PF-PERMITAPPLICATION-001649"",""PF-PERMIT-000149"",""PF-APPLICANT-001649""]"
PF-PERMITAPPLICATION-001657,Submission Withdrawn,2023-07-28T15:19:00Z,wf_activity_history,WF-0000021346,USR-108,"[""PF-PERMITAPPLICATION-001657"",""PF-REVIEW-000157"",""PF-VIOLATION-000157""]"
PF-PERMITAPPLICATION-001659,Application Submitted,2023-07-28T15:20:00Z,wf_external_task,WF-0000021347,USR-014,"[""PF-PERMITAPPLICATION-001659"",""PF-DOCUMENT-000159"",""PF-INSPECTION-000159""]"
PF-PERMITAPPLICATION-001661,Application Drafted,2023-07-28T15:21:00Z,wf_form_submission,WF-0000021348,USR-047,"[""PF-PERMITAPPLICATION-001661"",""PF-PLANREVISION-000161"",""PF-CONTRACTOR-000161""]"
PF-PERMITAPPLICATION-001645,Additional Information Requested,2023-07-28T15:28:00Z,wf_task_history,WF-0000021343,USR-037,"[""PF-PERMITAPPLICATION-001645"",""PF-INSPECTION-000145"",""PF-PROPERTY-001645""]"
PF-PERMITAPPLICATION-001665,Applicant Identity Verified,2023-07-28T15:38:00Z,wf_task_history,WF-0000021350,USR-113,"[""PF-PERMITAPPLICATION-001665"",""PF-PARCEL-001665"",""PF-PAYMENT-000165""]"
PF-PERMITAPPLICATION-001648,Completeness Review Started,2023-07-28T18:15:00Z,wf_activity_history,WF-0000021352,USR-087,"[""PF-PERMITAPPLICATION-001648"",""PF-CONTRACTOR-000148"",""PF-PARCEL-001648""]"
PF-PERMITAPPLICATION-001586,Permit Approved,2023-07-28T18:52:00Z,wf_task_history,WF-0000021362,USR-080,"[""PF-PERMITAPPLICATION-001586"",""PF-PERMIT-000086"",""PF-APPLICANT-001586""]"
PF-PERMITAPPLICATION-001549,Appeal Allowed,2023-07-28T21:19:00Z,wf_activity_history,WF-0000021366,USR-105,"[""PF-PERMITAPPLICATION-001549"",""PF-VIOLATION-000049"",""PF-PLANREVISION-000049""]"
PF-PERMITAPPLICATION-001669,Pre-Application Opened,2023-07-28T21:26:00Z,wf_activity_history,WF-0000021374,USR-053,"[""PF-PERMITAPPLICATION-001669"",""PF-APPLICANT-001669"",""PF-FEEINVOICE-000169""]"
PF-PERMITAPPLICATION-001662,Application Submitted,2023-07-29T00:23:00Z,wf_external_task,WF-0000021379,USR-065,"[""PF-PERMITAPPLICATION-001662"",""PF-DOCUMENT-000162"",""PF-INSPECTION-000162""]"
PF-PERMITAPPLICATION-001664,Application Drafted,2023-07-29T00:24:00Z,wf_form_submission,WF-0000021380,USR-098,"[""PF-PERMITAPPLICATION-001664"",""PF-PLANREVISION-000164"",""PF-CONTRACTOR-000164""]"
PF-PERMITAPPLICATION-001670,Pre-Application Opened,2023-07-29T00:27:00Z,wf_activity_history,WF-0000021383,USR-070,"[""PF-PERMITAPPLICATION-001670"",""PF-APPLICANT-001670"",""PF-FEEINVOICE-000170""]"
PF-PERMITAPPLICATION-001658,Application Reopened,2023-07-29T00:36:00Z,wf_task_history,WF-0000021377,USR-126,"[""PF-PERMITAPPLICATION-001658"",""PF-AGENCY-000158"",""PF-CONDITION-000158""]"
PF-PERMITAPPLICATION-001668,Applicant Identity Verified,2023-07-29T00:41:00Z,wf_task_history,WF-0000021382,USR-037,"[""PF-PERMITAPPLICATION-001668"",""PF-PARCEL-001668"",""PF-PAYMENT-000168""]"
PF-PERMITAPPLICATION-001596,Structural Review Started,2023-07-29T00:43:00Z,wf_message_delivery,WF-0000021386,USR-119,"[""PF-PERMITAPPLICATION-001596"",""PF-REVIEW-000096"",""PF-VIOLATION-000096""]"
PF-PERMITAPPLICATION-001653,Fee Paid,2023-07-29T03:19:00Z,wf_external_task,WF-0000021390,USR-044,"[""PF-PERMITAPPLICATION-001653"",""PF-PERMIT-000153"",""PF-APPLICANT-001653""]"
PF-PERMITAPPLICATION-001663,Application Submitted,2023-07-29T03:24:00Z,wf_external_task,WF-0000021393,USR-082,"[""PF-PERMITAPPLICATION-001663"",""PF-DOCUMENT-000163"",""PF-INSPECTION-000163""]"
PF-PERMITAPPLICATION-001667,Parcel Linked,2023-07-29T03:26:00Z,wf_message_delivery,WF-0000021395,USR-021,"[""PF-PERMITAPPLICATION-001667"",""PF-PROPERTY-001667"",""PF-PERMIT-000167""]"
PF-PERMITAPPLICATION-001671,Pre-Application Opened,2023-07-29T03:28:00Z,wf_activity_history,WF-0000021398,USR-087,"[""PF-PERMITAPPLICATION-001671"",""PF-APPLICANT-001671"",""PF-FEEINVOICE-000171""]"
PF-PERMITAPPLICATION-001545,Completeness Rejected,2023-07-29T04:00:00Z,wf_external_task,WF-0000021400,USR-118,"[""PF-PERMITAPPLICATION-001545"",""PF-OBJECTION-000045"",""PF-REVIEW-000045""]"
PF-PERMITAPPLICATION-001545,Inspection Failed,2023-07-29T05:14:00Z,wf_message_delivery,WF-0000021402,USR-029,"[""PF-PERMITAPPLICATION-001545"",""PF-DOCUMENT-000045"",""PF-INSPECTION-000045""]"
PF-PERMITAPPLICATION-001628,Environmental Review Passed,2023-07-29T06:07:00Z,wf_message_delivery,WF-0000021404,USR-013,"[""PF-PERMITAPPLICATION-001628"",""PF-AGENCY-000128"",""PF-CONDITION-000128""]"
PF-PERMITAPPLICATION-001646,Completeness Accepted,2023-07-29T06:16:00Z,wf_form_submission,WF-0000021405,USR-056,"[""PF-PERMITAPPLICATION-001646"",""PF-CONDITION-000146"",""PF-DOCUMENT-000146""]"
PF-PERMITAPPLICATION-001652,Completeness Review Started,2023-07-29T06:19:00Z,wf_activity_history,WF-0000021406,USR-028,"[""PF-PERMITAPPLICATION-001652"",""PF-CONTRACTOR-000152"",""PF-PARCEL-001652""]"
PF-PERMITAPPLICATION-001656,Fee Invoice Issued,2023-07-29T06:21:00Z,wf_form_submission,WF-0000021407,USR-094,"[""PF-PERMITAPPLICATION-001656"",""PF-PAYMENT-000156"",""PF-APPEAL-000156""]"
PF-PERMITAPPLICATION-001556,Appeal Filed,2023-07-29T06:24:00Z,wf_form_submission,WF-0000021409,USR-095,"[""PF-PERMITAPPLICATION-001556"",""PF-CONTRACTOR-000056"",""PF-PARCEL-001556""]"
PF-PERMITAPPLICATION-001666,Application Drafted,2023-07-29T06:26:00Z,wf_form_submission,WF-0000021412,USR-005,"[""PF-PERMITAPPLICATION-001666"",""PF-PLANREVISION-000166"",""PF-CONTRACTOR-000166""]"
PF-PERMITAPPLICATION-001672,Pre-Application Opened,2023-07-29T06:29:00Z,wf_activity_history,WF-0000021415,USR-104,"[""PF-PERMITAPPLICATION-001672"",""PF-APPLICANT-001672"",""PF-FEEINVOICE-000172""]"
PF-PERMITAPPLICATION-001574,Inspection Scheduled,2023-07-29T06:33:00Z,wf_external_task,WF-0000021416,USR-011,"[""PF-PERMITAPPLICATION-001574"",""PF-PARCEL-001574"",""PF-PAYMENT-000074""]"
PF-PERMITAPPLICATION-001660,Application Reopened,2023-07-29T06:38:00Z,wf_task_history,WF-0000021408,USR-033,"[""PF-PERMITAPPLICATION-001660"",""PF-AGENCY-000160"",""PF-CONDITION-000160""]"
PF-PERMITAPPLICATION-001659,Fee Calculated,2023-07-29T09:23:00Z,wf_message_delivery,WF-0000021423,USR-017,"[""PF-PERMITAPPLICATION-001659"",""PF-FEEINVOICE-000159"",""PF-OBJECTION-000159""]"
PF-PERMITAPPLICATION-001665,Application Submitted,2023-07-29T09:26:00Z,wf_external_task,WF-0000021425,USR-116,"[""PF-PERMITAPPLICATION-001665"",""PF-DOCUMENT-000165"",""PF-INSPECTION-000165""]"
PF-PERMITAPPLICATION-001651,Additional Information Requested,2023-07-29T09:34:00Z,wf_task_history,WF-0000021421,USR-012,"[""PF-PERMITAPPLICATION-001651"",""PF-INSPECTION-000151"",""PF-PROPERTY-001651""]"
PF-PERMITAPPLICATION-001626,Public Notice Published,2023-07-29T12:07:00Z,wf_external_task,WF-0000021431,USR-108,"[""PF-PERMITAPPLICATION-001626"",""PF-PAYMENT-000126"",""PF-APPEAL-000126""]"
PF-PERMITAPPLICATION-001588,Permit Amended,2023-07-29T12:41:00Z,wf_form_submission,WF-0000021442,USR-116,"[""PF-PERMITAPPLICATION-001588"",""PF-INSPECTION-000088"",""PF-PROPERTY-001588""]"
